B,Lp,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
17.36842147368421,13.934744065109744,2.6810651273126034,2.524245334191751,2.379824744863588,3.570675585621788,1.9796140684130838
17.36842147368421,14.930082926903296,2.847864265821627,2.6107529281861526,2.5109615941072128,3.5733813294534116,2.1074126118925167
17.36842147368421,15.92542178869685,2.984324392326036,2.690207854337185,2.628363764605695,3.578240010303828,2.2222918882415557
17.36842147368421,16.920760650490404,3.0991214746320006,2.7632591113227827,2.7326964674128797,3.58500602035142,2.3246188128374725
17.36842147368421,17.916099512283957,3.1977027576763866,2.8306012828988667,2.825566407184905,3.5934462825914086,2.4158252368702366
17.36842147368421,18.91143837407751,3.283704385320964,2.892888773160062,2.9086445161253764,3.6033426512530893,2.4974795061240718
17.36842147368421,19.90677723587106,3.3596717195974,2.950706778037244,2.9834103936184007,3.6144935223924244,2.5709990843476453
18.947368789473682,0.9953388617935531,3.4266286805994026,2.7202497869950295,3.1654076780631963,3.8515652115823027,2.800123184280082
18.947368789473682,1.9906777235871063,3.3141251583356026,2.5775044157474234,3.0622546681415383,3.8058367874593757,2.6926862609529327
18.947368789473682,2.9860165853806593,3.1864370579809793,2.4307347837764,2.950388004947694,3.765520292047572,2.5773233152977233
18.947368789473682,3.9813554471742125,3.039085361360685,2.282906035822588,2.8281468082227117,3.7302580106387047,2.452300682797362
18.947368789473682,4.976694308967765,2.8650551453800968,2.143055706684577,2.693804272476139,3.6997433198344725,2.3159206180046334
18.947368789473682,5.972033170761319,2.652596250693454,2.029940232897103,2.5460469931012653,3.6737077080986906,2.1669925663709497
18.947368789473682,6.967372032554872,2.380136507709065,1.9696475291178015,2.3854883844645927,3.651905639952807,2.006332990899705
18.947368789473682,7.962710894348425,2.0035011959087248,1.9784062999619725,2.218851100801106,3.634101945785056,1.8407930709064213
18.947368789473682,8.958049756141978,1.443821424229739,2.045933168047401,2.068057046367223,3.6200628179350547,1.6916731969727123
18.947368789473682,9.95338861793553,1.2208730100202798,2.1459975459596965,1.9778730085711285,3.609550389967382,1.6012282180989046
18.947368789473682,10.948727479729083,1.7995733347872556,2.2564965541840527,1.989558395312049,3.6023204687906056,1.6081862409101766
18.947368789473682,11.944066341522637,2.2114179640606997,2.3653976241733305,2.0890958252797014,3.5981228043913926,1.7005536852831895
18.947368789473682,12.93940520331619,2.493383205431357,2.467720897414489,2.226923057634887,3.5967032015522262,1.8320598984611465
18.947368789473682,13.934744065109744,2.703409293478702,2.562024902527324,2.3682102588486162,3.5978067761167303,1.9686980374762237
18.947368789473682,14.930082926903296,2.869131472420641,2.648381055217629,2.4992158320679607,3.6011817232437866,2.096337841540396
18.947368789473682,15.92542178869685,3.005068351672448,2.7274213984996023,2.6167054765942406,3.6065830791078617,2.211289502967978
18.947368789473682,16.920760650490404,3.1196744804301453,2.7999285719228135,2.721192786342672,3.61377609749833,2.3137662582872016
18.947368789473682,17.916099512283957,3.2182785236980607,2.8666709042702028,2.8142241488093074,3.62253900542747,2.405136671996344
18.947368789473682,18.91143837407751,3.3044476181822584,2.928343536617277,2.8974479675740312,3.6326650287354387,2.4869443057290312
18.947368789473682,19.90677723587106,3.3806842903728485,2.9855539774864543,2.9723367384654114,3.643963678730145,2.560597997520203
20.526316105263156,0.9953388617935531,3.4266113305722308,2.7183440487913177,3.1654506682178902,3.8544512975130036,2.800168648727318
20.526316105263156,1.9906777235871063,3.3140311445303703,2.57293180564921,3.062410627424454,3.8113642973945523,2.692847917389485
20.526316105263156,2.9860165853806593,3.1861549221798846,2.42259015675662,2.9507581353899273,3.773451374842955,2.5777017738360795
20.526316105263156,3.9813554471742125,3.0384258638609616,2.270746331474315,2.8288622319044343,3.7403851013792604,2.4530240936800913
20.526316105263156,4.976694308967765,2.8636979861857754,2.127838172480378,2.695026296643932,3.711881725678009,2.317144069034053
20.526316105263156,5.972033170761319,2.649975256621618,2.015507168417646,2.5479534035535294,3.6876882548319916,2.168883427284588
20.526316105263156,6.967372032554872,2.375175659843704,1.9626520358424073,2.3882054773870975,3.6675690010345767,2.0090039378122393
20.526316105263156,7.962710894348425,1.99408313793582,1.9838167935229474,2.2222193373538537,3.651294827649251,1.8440807494556608
20.526316105263156,8.958049756141978,1.4306532246470172,2.0631259758283806,2.0710644377463185,3.638635808516972,1.6946239692256182
20.526316105263156,9.95338861793553,1.25717735096754,2.1711431240019152,1.9782380296679483,3.629357167514543,1.601742214115598
20.526316105263156,10.948727479729083,1.8317094109762142,2.2860349473829835,1.98545007788852,3.6232180294399257,1.6045471148669261
20.526316105263156,11.944066341522637,2.236046060401626,2.397035046809495,2.0812874482287613,3.619972363270275,1.6933852525664186
20.526316105263156,12.93940520331619,2.514530294657128,2.5001661817386553,2.217223932228694,3.619371447460119,1.82301887265255
20.526316105263156,13.934744065109744,2.7228263251747973,2.5945881459421556,2.3578104400493616,3.6211672095088177,1.958930242590412
20.526316105263156,14.930082926903296,2.887667414051845,2.680703628474994,2.488659078072126,3.625115872724247,2.0863891187947723
20.526316105263156,15.92542178869685,3.0231897963218803,2.759323356140624,2.606203148565824,3.6309814622575796,2.2013817049651077
20.526316105263156,16.920760650490404,3.1376629021454017,2.8313264005410455,2.7108134586885337,3.6385388577224393,2.3039770926710017
20.526316105263156,17.916099512283957,3.2363157103118536,2.897533377134638,2.8039787017334072,3.6475762106341074,2.395483623179693
20.526316105263156,18.91143837407751,3.322657096255039,2.9586677536075694,2.887325208293481,3.6578966567247635,2.4774207877750807
20.526316105263156,19.90677723587106,3.3991532919866185,3.0153521579249825,2.962318104095756,3.669319338105361,2.551188684626861
22.10526342105263,0.9953388617935531,3.4265963408737035,2.716692315710796,3.1654878478741586,3.856931352239956,2.8002080074303226
22.10526342105263,1.9906777235871063,3.313949493125632,2.5689393588062868,3.0625462525266385,3.8161266950165156,2.6929885709278585
22.10526342105263,2.9860165853806593,3.1859087913896995,2.415434166545115,2.951081481028096,3.780300530184934,2.5780325223985505
22.10526342105263,3.9813554471742125,3.037848253009748,2.2600339133840563,2.82948966818723,3.7491477214732476,2.4536587497999642
22.10526342105263,4.976694308967765,2.862504993975321,2.114542210209267,2.696101717139133,3.722401245145154,2.318221107137582
22.10526342105263,5.972033170761319,2.6476631844120075,2.0034101784290237,2.549636638780815,3.6998192736921,2.1705535322851026
22.10526342105263,6.967372032554872,2.370784925776787,1.957969140212871,2.3906139714424897,3.681173049273627,2.011372424290456
22.10526342105263,7.962710894348425,1.985742286085268,1.9904877779564225,2.22522616604687,3.666237623851701,1.8470164594158387
22.10526342105263,8.958049756141978,1.4196964529610239,2.0798038604481803,2.0738042927375706,3.654785856358041,1.697310065735834
22.10526342105263,9.95338861793553,1.2894018465025205,2.1941664885857968,1.9787078426803215,3.6465854298682263,1.6023338778611202
23.684210736842104,0.9953388617935531,3.4265832605307827,2.7152469934885506,3.1655203199302635,3.8590853769545674,2.8002424133008517
23.684210736842104,1.9906777235871063,3.3138779157820433,2.5654232794131877,3.0626652764236524,3.8202723351381414,2.693112066210974
23.684210736842104,2.9860165853806593,3.185692183692333,2.4090973432284892,2.9513663860826047,3.78627456504342,2.578324051452411
23.684210736842104,3.9813554471742125,3.0373381560365122,2.2505274055033215,2.8300444139269834,3.7568035344730695,2.4542200500667897
23.684210736842104,4.976694308967765,2.8614480410125904,2.102842605406372,2.6970554350434384,3.731604547542562,2.319176548379879
23.684210736842104,5.972033170761319,2.645608364923307,1.9932078861169884,2.5511337354061565,3.710443831573883,2.1720394298728642
23.684210736842104,6.967372032554872,2.3668712561097447,1.955020230958598,2.39276357817681,3.693097486679605,2.0134870468114117
23.684210736842104,7.962710894348425,1.9783055275579178,1.9978519205691148,2.2279263850114015,3.6793434490189654,1.8496534816702013
23.684210736842104,8.958049756141978,1.4105356975844234,2.095682366191666,2.0763081116165076,3.668956578972126,1.6997631881451993
23.684210736842104,9.95338861793553,1.3180660736755543,2.2151621174965856,1.979244965242751,3.6617065429871696,1.6029715785284628
22.10526342105263,10.948727479729083,1.8594073472689996,2.312382462358023,1.9819445792574284,3.641398386092696,1.6014508405302466
22.10526342105263,11.944066341522637,2.2574566861521213,2.424875378921221,2.074392564920949,3.6389825599029253,1.6870628785060624
22.10526342105263,12.93940520331619,2.5330150102656184,2.5285062824205102,2.208547307555293,3.6390942714877976,1.8149377984059096
22.10526342105263,13.934744065109744,2.7398590961501106,2.622911778818347,2.3484480286827423,3.6414916757984708,1.9501422897560974
22.10526342105263,14.930082926903296,2.903968935467476,2.70874947765578,2.479122504958199,3.6459382605634287,2.0774059640907567
22.10526342105263,15.92542178869685,3.03915854487925,2.7869648739417014,2.5966957119735588,3.652206105017082,2.1924155555065945
22.10526342105263,16.920760650490404,3.153540353317967,2.8585086142536675,2.701404061855821,3.6600786406543024,2.2951049676236477
22.10526342105263,17.916099512283957,3.2522583938006675,2.924239519623003,2.7946812058559143,3.6693527751628747,2.386725342149952
22.10526342105263,18.91143837407751,3.3387717108339494,2.9849013736978076,2.878131996058929,3.679840339457179,2.468772917001256
22.10526342105263,19.90677723587106,3.415515396943574,3.0411273648287906,2.9532140684552197,3.691368890145146,2.5426390638251757
23.684210736842104,10.948727479729083,1.8835348747972498,2.3359360197323733,1.9789302657894872,3.657357957859286,1.5987958753308154
23.684210736842104,11.944066341522637,2.276246314232314,2.449508794958955,2.0682666051544136,3.655672185609635,1.6814516403026232
23.684210736842104,12.93940520331619,2.5493132608130207,2.5534419033853943,2.2007438962980133,3.6564101653340955,1.8076756379245227
23.684210736842104,13.934744065109744,2.754923485434902,2.6477546703852632,2.339978118131244,3.6593357260692536,1.9421966510109934
23.684210736842104,14.930082926903296,2.918418801931894,2.733304559456225,2.4704673634277436,3.664218923762893,2.069256578048173
23.684210736842104,15.92542178869685,3.053338117354589,2.811141006266009,2.5880502773942107,3.670839065829226,2.184264934586186
23.684210736842104,16.920760650490404,3.1676590659820403,2.8822691016857163,2.6928367815943277,3.678987209317387,2.2870287948631445
23.684210736842104,17.916099512283957,3.266452449300333,2.947576313375193,2.786208102528201,3.6884680283316778,2.378745032654042
23.684210736842104,18.91143837407751,3.3531342130510082,3.0078213841522556,2.8697482930764373,3.699101033810514,2.4608875042542375
23.684210736842104,19.90677723587106,3.4301124433863768,3.063645068448134,2.9449074848252614,3.7107211907569324,2.534838956553641
25.263158052631578,0.9953388617935531,3.4265717465761636,2.713971676692075,3.1655489249436877,3.8609736609061076,2.8002727461136874
25.263158052631578,1.9906777235871063,3.3138146561892374,2.5623031331832675,3.062770571200299,3.823913584583558,2.6932213632561948
25.263158052631578,2.9860165853806593,3.1855000856158777,2.4034468218957317,2.9516193216854467,3.791530811015141,2.5785829489574583
25.263158052631578,3.9813554471742125,3.036884380464603,2.2420359173950386,2.8305384133582625,3.7635492893621683,2.4547200241219516
25.263158052631578,4.976694308967765,2.8605050858410257,2.092481303981104,2.6979070119138675,3.7397234474625147,2.320029897170407
25.263158052631578,5.972033170761319,2.6437700613223973,1.9845532912574053,2.55247396188939,3.7198253081323065,2.1733700186028724
25.263158052631578,6.967372032554872,2.363360830531537,1.9533717232555208,2.394693883896041,3.7036343339731372,2.015386526109497
25.263158052631578,7.962710894348425,1.9716347278996544,2.005533693233029,2.230364330739522,3.6909304075423606,1.8520349347292073
25.263158052631578,8.958049756141978,1.402842253462628,2.1106367436390343,2.078603269030329,3.681489820329477,1.7020107231073072
25.263158052631578,9.95338861793553,1.3436533466037566,2.2342885887406245,1.9798231752430668,3.6750838563023014,1.6036334910596555
25.263158052631578,10.948727479729083,1.9047460143940091,2.3570616809420954,1.976320002278507,3.6714794153605084,1.5965031338244289
25.263158052631578,11.944066341522637,2.2928717074992275,2.471426822300683,2.06279305808595,3.6704410729727823,1.6764429852569356
25.263158052631578,12.93940520331619,2.5637933793833496,2.5755330461062758,2.193691546602169,3.671733990952977,1.8011171339207543
25.263158052631578,13.934744065109744,2.768343580183982,2.6697107813436864,2.332281189255265,3.675127164510646,1.9349799943541763
25.263158052631578,14.930082926903296,2.931316761322817,2.754976886994803,2.4625786493863413,3.6803965946340287,2.0618317869114944
25.263158052631578,15.92542178869685,3.0660142747480563,2.832462563297021,2.580156309713904,3.687328093406523,2.1768249862998794
25.263158052631578,16.920760650490404,3.1802967940934685,2.9032152076314066,2.6850050032127886,3.69571954566846,2.2796476038232156
25.263158052631578,17.916099512283957,3.279171348426959,2.9681442505692153,2.7784560737932797,3.705382550713735,2.3714450543027796
25.263158052631578,18.91143837407751,3.3660162441350594,3.0280197012897676,2.86207350172853,3.716143445365187,2.4536697060508783
25.263158052631578,19.90677723587106,3.4432159246550795,3.0834878531148453,2.937299974190113,3.7278437629953336,2.5276958434855046
26.842105368421052,0.9953388617935531,3.42656153354182,2.7128380438643065,3.165574314697455,3.862642498049144,2.8002996888841034
26.842105368421052,1.9906777235871063,3.31375834392309,2.559515625701254,3.0628643826369464,3.827137102651573,2.69331877810043
26.842105368421052,2.9860165853806593,3.185328558437333,2.3983769714787466,2.951845383550608,3.796191068595433,2.5788144051437345
26.842105368421052,3.9813554471742125,3.0364780799686164,2.2344065627289456,2.8309811290896216,3.7695377901973046,2.455168206442212
26.842105368421052,4.976694308967765,2.8596586097721457,2.08325130609638,2.6986720286739176,3.7469384518645015,2.3207966959808686
26.842105368421052,5.972033170761319,2.6421157187368216,1.9771715480892458,2.5536807542604745,3.7281692084291835,2.1745684499312836
26.842105368421052,6.967372032554872,2.36019432822998,1.952697944821353,2.3964368006939276,3.713011791355711,2.017102093128613
26.842105368421052,7.962710894348425,1.965618356975892,2.013287162685894,2.232576240395986,3.7012473463668734,1.8541960689583827
26.842105368421052,8.958049756141978,1.3963544439542876,2.1246334092053027,2.080713476211142,3.6926531746558005,1.7040762886745333
26.842105368421052,9.95338861793553,1.366588295607143,2.2517236595050942,1.980424035807098,3.687001891680988,1.6043045265958227
26.842105368421052,10.948727479729083,1.9235433110439892,2.376081676674227,1.9740450209840927,3.6840624302365956,1.594510329240742
26.842105368421052,11.944066341522637,2.3076887438175313,2.491035065429853,2.0578771336111066,3.6836022940627586,1.6719487346278323
26.842105368421052,12.93940520331619,2.576745003893476,2.5952288402727364,2.187289440108389,3.685390504766019,1.7951672693276295
26.842105368421052,13.934744065109744,2.780375756555517,2.6892494517195256,2.3252578507414787,3.689200765001325,1.9283981525785512
26.842105368421052,14.930082926903296,2.9429009590264092,2.7742428798434497,2.4553602891218635,3.694814467827481,2.0550404425640654
26.842105368421052,15.92542178869685,3.077414812702341,2.851405777071353,2.5729211725306174,3.7020232979814036,2.1700078722564857
26.842105368421052,16.920760650490404,3.191675563256616,2.9218190334769765,2.6778191501784248,3.7106312800168153,2.2728765869019605
26.842105368421052,17.916099512283957,3.290634212661549,2.986409247053325,2.7713381261674908,3.720456220064894,2.36474321235603
26.842105368421052,18.91143837407751,3.3776359152083835,3.0459550796413537,2.8550227560095838,3.731330557074621,2.4470395222979264
26.842105368421052,19.90677723587106,3.455044245106081,3.1011069547610592,2.9303083950508686,3.7431016851823387,2.521131541448414
28.421052684210526,0.9953388617935531,3.426552412739425,2.7118237320788126,3.165597002344846,3.864128023889658,2.800323779970012
28.421052684210526,1.9906777235871063,3.3137078939719125,2.557010268473272,3.062948492072519,3.830010789955415,2.6934061489292436
28.421052684210526,2.9860165853806593,3.1851744647428526,2.3938027613358055,2.9520486389769798,3.8003510911922365,2.579022564629335
28.421052684210526,3.9813554471742125,3.0361121698520734,2.2275154944845488,2.831380154922124,3.774889499751295,2.4555722516326037
28.421052684210526,4.976694308967765,2.8588945122881833,2.074984911865257,2.6993630494726024,3.7533921862933837,2.3214894832040587
28.421052684210526,5.972033170761319,2.6406190055851724,1.9708433895016597,2.5547731003601153,3.7356381991092134,2.175653489780982
28.421052684210526,6.967372032554872,2.357323530637994,1.95275352714793,2.3980183389208305,3.721410730335569,2.018659215535663
28.421052684210526,7.962710894348425,1.9601654048634987,2.0209536984648038,2.234592007479008,3.7104916858762507,1.8561659712889103
28.421052684210526,8.958049756141978,1.390862706495505,2.137689413271629,2.082659258722456,3.702659061367378,1.705980261818445
28.421052684210526,9.95338861793553,1.3872346077862214,2.267642657981656,1.981034557069126,3.6976865769166625,1.6049742755527663
28.421052684210526,10.948727479729083,1.9403194674977655,2.3932735665330696,1.9720504958684293,3.6953449829586047,1.5927678989361493
28.421052684210526,11.944066341522637,2.3209789319416623,2.508667708734183,2.053441037190613,3.695404454802165,1.6678966232961998
28.421052684210526,12.93940520331619,2.588399101919983,2.612891765578575,2.181453699024098,3.6976375453804255,1.7897470786859366
28.421052684210526,13.934744065109744,2.7912255393685204,2.706745337548159,2.3188248217655585,3.7018222538723613,1.9223722842636726
28.421052684210526,14.930082926903296,2.9533630341983814,2.791480477062061,2.4487314386624535,3.7077448765099383,2.048805889463851
28.421052684210526,15.92542178869685,3.08772358862421,2.868347045723632,2.5662666853621694,3.7152024184906525,2.163739491947622
28.421052684210526,16.920760650490404,3.201975015374822,2.938452885583618,2.6712034526243356,3.724004448763157,2.2666440296074457
28.421052684210526,17.916099512283957,3.3010187096316495,3.0027382425836047,2.7647805346653493,3.7339743636022615,2.3585698633293974
28.421052684210526,18.91143837407751,3.3881704058215165,3.06198853826844,2.848524013350469,3.7449500865000314,2.4409290504604937
28.421052684210526,19.90677723587106,3.465775122334339,3.1168573250946783,2.923862061250601,3.756784271339326,2.5150795848511462
30.0,0.9953388617935531,3.4265442178506014,2.7109108484959172,3.1656173973873662,3.865458856042424,2.800345449448522
30.0,1.9906777235871063,3.3136624361044036,2.5547462966308063,3.063024330547285,3.8325886001450513,2.693484953292733
30.0,2.9860165853806593,3.1850352744532677,2.38965497590029,2.95223237384265,3.804087187804688,2.5792107771705366
30.0,3.9813554471742125,3.035780909085427,2.221261355088954,2.8317416555846378,3.779700655192515,2.4559383761383553
30.0,4.976694308967765,2.858201315394725,2.0675450204740806,2.6999903183337794,3.759198821420622,2.3221184858147788
30.0,5.972033170761319,2.639258392554232,1.965392671710668,2.555766547623251,3.7423626976069064,2.1766405103927835
30.0,6.967372032554872,2.354708837695544,1.9533529729882495,2.3994599104210392,3.728976334465984,2.020078867939869
30.0,7.962710894348425,1.9552008898780617,2.0284334044883336,2.2364365032846405,3.7188220248939126,1.857968848254927
30.0,8.958049756141978,1.3861982302369331,2.149848573930239,2.0844584022256885,3.7116782207268466,1.7077402537072652
30.0,9.95338861793553,1.4059003255109348,2.282208813004956,1.9816455993119806,3.7073195645890697,1.6056356090166342
30.0,10.948727479729083,1.9553859246375047,2.40887409529283,1.9702923045493417,3.705518438592305,1.591236030044323
30.0,11.944066341522637,2.332967953849883,2.5246007343090704,2.0494204054228113,3.7060474596909176,1.664226941743072
30.0,12.93940520331619,2.5989421602036855,2.628816558777992,2.1761140226668774,3.7086824167259547,1.7847904455771575
30.0,13.934744065109744,2.801059651016494,2.7225005443184385,2.3129118306401075,3.7132052386876673,1.9168359128876253
30.0,14.930082926903296,2.962858974072016,2.806992984843154,2.442623610530821,3.719406693049716,2.043063223317089
30.0,15.92542178869685,3.0970906546418004,2.883587594597178,2.560126437942669,3.7270886221172317,2.1579569255447533
30.0,16.920760650490404,3.2113420857040045,2.9534142192537702,2.6650934155546673,3.7360656221474215,2.2608889062438244
30.0,17.916099512283957,3.310470435791014,3.017424117639682,2.7587204384957316,3.7461661472142045,2.3528656383963873
30.0,18.91143837407751,3.3977651565709888,3.0764080720616493,2.842515757083955,3.7572330748092777,2.4352803166688526
30.0,19.90677723587106,3.4755546601586182,3.1310220380709315,2.917900534770664,3.7691238041403197,2.5094831484986333
