sigma,B,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.15789473684210525,3.1578956315789473,1.4944327547586636,2.4223850780350786,2.206352135856088,2.8354963795442725,1.8071058431661895
0.15789473684210525,4.73684294736842,1.5460841198603128,2.217955306113816,2.132978256386611,3.038573743863386,1.739718730290958
0.15789473684210525,6.315790263157894,1.5812066594694156,2.087910668261953,2.0846282525444817,3.1895395484065996,1.6957358165558558
0.15789473684210525,7.894737578947368,1.6066107064257487,2.025418210146776,2.052199740583387,3.2980197986274358,1.6664881136393246
0.15789473684210525,9.47368489473684,1.6258279090876122,2.01140123820162,2.0300825253292,3.3783805249600625,1.646701017151074
0.15789473684210525,11.052632210526314,1.6408675123088137,2.0251080394444156,2.014771622978185,3.439956138241327,1.6331145147242874
0.15789473684210525,12.631579526315788,1.6529553583950156,2.0516954518103785,2.004040951657141,3.488530004084602,1.6236758295953087
0.15789473684210525,14.210526842105262,1.6628811992757335,2.0827313500459756,1.9964503392074426,3.5277811801328016,1.6170659349420464
0.15789473684210525,15.789474157894736,1.671176524966379,2.1140323953198967,1.991050031867636,3.5601375135195896,1.6124197366258872
0.15789473684210525,17.36842147368421,1.6782120322386547,2.1437371494052355,1.9872017443610546,3.587258210626178,1.6091584894550395
0.15789473684210525,18.947368789473682,1.684254092306096,2.1711444065992898,1.9844687063152673,3.6103128722851716,1.60688771557871
0.15789473684210525,20.526316105263156,1.6894990044028402,2.1961023834573723,1.9825469565363485,3.6301484919483538,1.605333848844605
0.15789473684210525,22.10526342105263,1.694094595726777,2.218704814978797,1.981221640753003,3.6473929628435102,1.6043041518254049
0.15789473684210525,23.684210736842104,1.698154301224495,2.2391436683904646,1.980338712120745,3.6625213484403414,1.6036608724613994
0.15789473684210525,25.263158052631578,1.7017666083576313,2.257639336569068,1.9797862836642095,3.6758995697587142,1.6033042757811287
0.15789473684210525,26.842105368421052,1.7050015533803335,2.2744087714983663,1.9794821340955282,3.687813965916506,1.6031613091440053
0.15789473684210525,28.421052684210526,1.7079152893230445,2.2896520904508204,1.9793652033964948,3.6984917663845547,1.6031779071357783
0.15789473684210525,30.0,1.7105533616453799,2.3035480729501563,1.9793897177295086,3.7081155668029475,1.6033136878897105
0.10526315789473684,1e-06,1.4405864410563958,3.0457570051326424,2.5249422231269154,3.045757016165734,2.1051846078352927
0.10526315789473684,1.5789483157894735,1.5360624620475383,2.6973161478002585,2.3393474257823828,2.69961443079045,1.930757201732078
0.10526315789473684,3.1578956315789473,1.588424451260868,2.4216302222374506,2.220755804244941,2.8350960551391053,1.8204987647916702
0.10526315789473684,4.73684294736842,1.621353700714826,2.2169145529359495,2.1435403886814064,3.0383321176360303,1.749466356674395
