B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
17.36842147368421,1.0,1.1800048839128285,2.1187896263883848,3.625484254388521,3.5865426207578297,1.6008379824613084
18.947368789473682,0.0,1.7636354941472383,2.176138544128649,3.6350361692906477,3.6104727724832335,1.6093375044882714
18.947368789473682,0.05263157894736842,1.7375189625329521,2.1744635629360927,3.6340617829088027,3.6104188308549836,1.6084679572240126
18.947368789473682,0.10526315789473684,1.7110592304312546,2.1727988792790454,3.6331453751539033,3.6103655336622817,1.6076515931738842
18.947368789473682,0.15789473684210525,1.684254092306096,2.1711444065992898,3.6322861882039055,3.6103128722851716,1.60688771557871
18.947368789473682,0.21052631578947367,1.6571031389480382,2.1695000602178967,3.631483459630156,3.610260838290565,1.6061756247222054
18.947368789473682,0.2631578947368421,1.62960816109818,2.167865757274872,3.6307364228778756,3.6102094234264515,1.6055146183171516
18.947368789473682,0.3157894736842105,1.6017736271630563,2.1662414166711588,3.6300443077451745,3.610158619616329,1.6049039918896026
18.947368789473682,0.3684210526315789,1.573607246694141,2.1646269590128613,3.6294063408596346,3.610108418953865,1.6043430391603692
18.947368789473682,0.42105263157894735,1.5451206323857753,2.1630223065575853,3.6288217461515275,3.610058813697759,1.6038310524231407
18.947368789473682,0.47368421052631576,1.5163300741361243,2.161427383162836,3.628289745322806,3.610009796266808,1.6033673229185763
18.947368789473682,0.5263157894736842,1.4872574389670077,2.1598421142363446,3.6278095583110432,3.609961359235165,1.602951141203788
18.947368789473682,0.5789473684210527,1.457931209948807,2.15826642668823,3.627380403747531,3.609913495327777,1.6025817975166339
18.947368789473682,0.631578947368421,1.428387675218549,2.156700248884949,3.6270014994087836,3.6098661974159914,1.6022585821342825
18.947368789473682,0.6842105263157894,1.3986722740243764,2.1551435106049452,3.6266720626608104,3.6098194585133374,1.6019807857255732
18.947368789473682,0.7368421052631579,1.3688410995761922,2.153596142995879,3.6263913108954458,3.6097732717714552,1.6017476996966966
18.947368789473682,0.7894736842105263,1.3389625472030766,2.1520580785334475,3.6261584619581955,3.609727630476183,1.60155861652976
18.947368789473682,0.8421052631578947,1.3091190795877816,2.1505292509816494,3.625972734567022,3.6096825280437836,1.6014128301138721
18.947368789473682,0.894736842105263,1.279409057248366,2.1490095953544848,3.6258333487215775,3.609637958017308,1.6013096360683765
18.947368789473682,0.9473684210526315,1.2499485506877184,2.1474990478790144,3.625739526102414,3.609593914063092,1.6012483320578903
18.947368789473682,1.0,1.2208730100202798,2.1459975459596965,3.6256904904597667,3.609550389967382,1.6012282180989046
20.526316105263156,0.0,1.7636354941472383,2.201024675323566,3.632462459154529,3.6303123496444023,1.6071915331278872
20.526316105263156,0.05263157894736842,1.7392223711241386,2.1993750222726907,3.6317138993983873,3.6302571467733764,1.6065271567809156
20.526316105263156,0.10526315789473684,1.7145108122680688,2.1977342814316767,3.6310147771593244,3.6302025299728613,1.6059081280112066
20.526316105263156,0.15789473684210525,1.6894990044028402,2.1961023834573723,3.630364438424987,3.6301484919483538,1.605333848844605
20.526316105263156,0.21052631578947367,1.664186482677989,2.194479260430042,3.6297622270364256,3.6300950255518414,1.6048037202011454
20.526316105263156,0.2631578947368421,1.6385744120159436,2.1928648458109388,3.629207485035611,3.6300421237775917,1.6043171421716909
20.526316105263156,0.3157894736842105,1.6126659166000255,2.1912590744013976,3.6286995530098167,3.6299897797580956,1.603873514291627
20.526316105263156,0.3684210526315789,1.5864664644847408,2.1896618823034086,3.628237770432302,3.6299379867601598,1.603472235811228
20.526316105263156,0.42105263157894735,1.5599843150518644,2.188073206881601,3.6278214759987977,3.629886738181147,1.6031127059623402
20.526316105263156,0.47368421052631576,1.5332310375467995,2.186492986726557,3.627450007959313,3.6298360275453407,1.6027943242209997
22.10526342105263,0.0,1.7636354941472379,2.2235178397437636,3.6306196312769283,3.647558557323169,1.6056922587123785
22.10526342105263,0.05263157894736842,1.7407175678445392,2.221905743043296,3.6300504955112043,3.6475028269774032,1.605190747074153
22.10526342105263,0.10526315789473684,1.7175377708352562,2.2203014203009412,3.6295238472134654,3.647447630890628,1.6047282158816643
22.10526342105263,0.15789473684210525,1.694094595726777,2.218704814978797,3.6290391226416405,3.6473929628435102,1.6043041518254049
22.10526342105263,0.21052631578947367,1.6703875668472272,2.2171158716361763,3.62859575737385,3.647338816733045,1.6039180415601009
22.10526342105263,0.2631578947368421,1.6464174413090853,2.215534535899146,3.628193186559788,3.647285186569434,1.6035693719032644
22.10526342105263,0.3157894736842105,1.6221864421400343,2.2139607544310866,3.6278308451686883,3.647232066473081,1.6032576300308203
22.10526342105263,0.3684210526315789,1.5976985279197815,2.2123944749042503,3.6275081682336032,3.6471794506716866,1.602982303669618
22.10526342105263,0.42105263157894735,1.572959703753278,2.2108356459722573,3.6272245910916814,3.6471273334974414,1.6027428812865823
22.10526342105263,0.47368421052631576,1.5479783787398689,2.20928421724351,3.626979549620187,3.647075709384314,1.6025388522743287
20.526316105263156,0.5263157894736842,1.5062221091967036,2.1849211616194135,3.627122704444786,3.629785848500455,1.6025164905656843
20.526316105263156,0.5789473684210527,1.478977601274257,2.183357672497708,3.6268389037881996,3.629736194814263,1.602278605730887
20.526316105263156,0.631578947368421,1.451522960705775,2.1818024614223788,3.6265979448397188,3.629687060371338,1.6020800714557308
20.526316105263156,0.6842105263157894,1.4238898931289095,2.1802554715459372,3.6263991672755234,3.629638439169921,1.6019202907273589
20.526316105263156,0.7368421052631579,1.3961173502898805,2.1787166470816883,3.626241911899974,3.629590325318889,1.6017986680188714
20.526316105263156,0.7894736842105263,1.3682526198348914,2.1771859332740098,3.626125520940828,3.629542713034831,1.601714609521587
20.526316105263156,0.8421052631578947,1.340352508292576,2.1756632763696224,3.6260493383371974,3.6294955966392233,1.601667523371427
20.526316105263156,0.894736842105263,1.3124845976773805,2.1741486235898284,3.626012710020029,3.6294489705557034,1.6016568198692627
20.526316105263156,0.9473684210526315,1.2847285419541346,2.172641923103663,3.626014984184845,3.62940282930743,1.6016819116950436
20.526316105263156,1.0,1.25717735096754,2.1711431240019152,3.626055511556585,3.629357167514543,1.601742214115598
22.10526342105263,0.5263157894736842,1.5227657753108106,2.2077401392554745,3.6267724804680155,3.6470245728654356,1.6023697071330627
22.10526342105263,0.5789473684210527,1.4973363958284727,2.20620336344982,3.6266028212824746,3.64697391857057,1.6022349376486287
22.10526342105263,0.631578947368421,1.4717085515657886,2.204673842148333,3.626470010931126,3.6469237412236524,1.6021340370665107
22.10526342105263,0.6842105263157894,1.4459049584753392,2.2031515285296424,3.6263734897184774,3.6468740356404443,1.6020665002616812
22.10526342105263,0.7368421052631579,1.4199534028327598,2.2016363766066616,3.6263126995973747,3.6468247967262255,1.602031823904175
22.10526342105263,0.7894736842105263,1.3938874776689523,2.200128341204761,3.6262870843749218,3.6467760194735845,1.6020295066202688
22.10526342105263,0.8421052631578947,1.367747387607416,2.1986273779406273,3.6262960899127994,3.646727698960275,1.6020590491491846
22.10526342105263,0.894736842105263,1.3415808149649102,2.197133443201784,3.626339164321831,3.646679830347142,1.6021199544951978
22.10526342105263,0.9473684210526315,1.315443833387017,2.1956464941267484,3.6264157581507415,3.646632408876107,1.6022117280751313
22.10526342105263,1.0,1.2894018465025205,2.1941664885857968,3.6265253245689597,3.6465854298682263,1.6023338778611202
23.684210736842104,0.0,1.7636354941472387,2.2438271127162,3.6293223933552547,3.662687141725507,1.6046733505419957
23.684210736842104,0.05263157894736842,1.7420404739692106,2.242259146145677,3.628897035954239,3.6626313907242602,1.6043022427441411
23.684210736842104,0.10526315789473684,1.7202138316267326,2.2406980136347854,3.6285084649807695,3.6625761280760782,1.6039648972267369
23.684210736842104,0.15789473684210525,1.698154301224495,2.2391436683904646,3.628156194009383,3.6625213484403414,1.6036608724613994
23.684210736842104,0.21052631578947367,1.6758614197185189,2.237596064478589,3.627839736790344,3.662467046569905,1.6033897274813342
23.684210736842104,0.2631578947368421,1.65333567362791,2.2360551568016818,3.6275586074321704,3.662413217308749,1.6031510220245764
23.684210736842104,0.3157894736842105,1.6305786677021825,2.2345209010773,3.627312320581041,3.6623598555897146,1.6029443166746633
23.684210736842104,0.3684210526315789,1.6075933184076017,2.2329932538171433,3.6271003915969384,3.6623069564323045,1.6027691729986182
23.684210736842104,0.42105263157894735,1.5843840753411158,2.231472172306799,3.626922336726346,3.662254514940569,1.6026251536821225
23.684210736842104,0.47368421052631576,1.560957173894088,2.229957614586116,3.626777673271392,3.662202526301043,1.602511822661801
23.684210736842104,0.5263157894736842,1.5373209226438793,2.2284495394301964,3.6266659197552578,3.6621509857807553,1.6024287452544976
23.684210736842104,0.5789473684210527,1.5134860290114163,2.2269479063309716,3.626586596083764,3.662099888725305,1.6023754882834558
23.684210736842104,0.631578947368421,1.4894659666369807,2.22545267547932,3.6265392237030025,3.66204923055699,1.6023516202013546
23.684210736842104,0.6842105263157894,1.465277387626825,2.2239638077477593,3.62652332575293,3.6619990067729984,1.602356711210096
23.684210736842104,0.7368421052631579,1.4409405822228127,2.2224812646736374,3.626538427216821,3.6619492129436506,1.6023903333773062
23.684210736842104,0.7894736842105263,1.416479987434902,2.2210050084428423,3.6265840550665094,3.661899844710701,1.602452060749482
23.684210736842104,0.8421052631578947,1.3919247446149685,2.2195350018739695,3.6266597384033457,3.661850897785689,1.6025414694617537
23.684210736842104,0.894736842105263,1.3673093036760064,2.2180712084030008,3.6267650085948233,3.661802367948339,1.6026581378442049
23.684210736842104,0.9473684210526315,1.3426740684848677,2.2166135920683803,3.6268993994068164,3.661754251045005,1.6028016465247419
23.684210736842104,1.0,1.3180660736755543,2.2151621174965856,3.6270624471313884,3.6617065429871696,1.6029715785284628
25.263158052631578,0.0,1.7636354941472383,2.2621834699269043,3.6284357316379308,3.676064492703155,1.6040139588776998
25.263158052631578,0.05263157894736842,1.743219207234671,2.26066271970754,3.628126477313657,3.676009072261225,1.6037480748602233
25.263158052631578,0.10526315789473684,1.7225966029174975,2.2591480216638926,3.627849295519439,3.6759540994853794,1.6035116408156012
25.263158052631578,0.15789473684210525,1.7017666083576313,2.257639336569068,3.6276037655528475,3.6758995697587142,1.6033042757811287
25.263158052631578,0.21052631578947367,1.6807287848035486,2.256136625877854,3.6273894673671765,3.6758454785402552,1.6031255996680385
25.263158052631578,0.2631578947368421,1.6594834366598779,2.2546398517101243,3.6272059817047237,3.675791821363156,1.6029752333655085
25.263158052631578,0.3157894736842105,1.6380317359299965,2.253148976834728,3.627052890227434,3.675738593832974,1.6028527988425558
25.263158052631578,0.3684210526315789,1.616375863926703,2.251663964653859,3.6269297756448107,3.675685791625983,1.6027579192477093
25.263158052631578,0.42105263157894735,1.5945191723028465,2.2501847791879,3.626836221839022,3.6756334104875514,1.6026902190064276
25.263158052631578,0.47368421052631576,1.5724663655944433,2.2487113850606946,3.6267718139871072,3.675581446230554,1.6026493239162167
25.263158052631578,0.5263157894736842,1.5502237075792864,2.24724374748527,3.6267361386802,3.6755298947338417,1.6026348612393384
25.263158052631578,0.5789473684210527,1.5277992538149292,2.245781832249961,3.626728784039743,3.675478751940756,1.6026464597931454
25.263158052631578,0.631578947368421,1.5052031127054257,2.244325605704938,3.6267493398305906,3.67542801385768,1.6026837500379414
25.263158052631578,0.6842105263157894,1.4824477373219525,2.242875034749126,3.6267973975709835,3.675377676552639,1.602746364162364
25.263158052631578,0.7368421052631579,1.4595482499246941,2.2414300868174855,3.62687255063933,3.675327736153937,1.6028339361662358
25.263158052631578,0.7894736842105263,1.4365228006461324,2.2399907298686665,3.6269743943777732,3.675278188848837,1.6029461019409001
25.263158052631578,0.8421052631578947,1.413392961030141,2.2385569323729944,3.6271025261925036,3.6752290308822744,1.6030824993469694
25.263158052631578,0.894736842105263,1.3901841519936877,2.23712866330082,3.6272565456507913,3.67518025855561,1.6032427682895172
25.263158052631578,0.9473684210526315,1.366926104190994,2.2357058921111452,3.6274360545747366,3.6751318682254173,1.6034265507906802
25.263158052631578,1.0,1.3436533466037566,2.2342885887406245,3.627640657131704,3.6750838563023014,1.6036334910596555
26.842105368421052,0.0,1.7636354941472367,2.278810396302246,3.627860106947309,3.687977276413423,1.60362524166758
26.842105368421052,0.05263157894736842,1.7442760895268699,2.2773378027874105,3.6276452537051194,3.6879224293731854,1.6034448498495282
26.842105368421052,0.10526315789473684,1.724731748198596,2.2758706056024827,3.6274585450531496,3.687867993879647,1.603290315649602
26.842105368421052,0.15789473684210525,1.7050015533803335,2.2744087714983663,3.627299615984166,3.687813965916506,1.6031613091440053
26.842105368421052,0.21052631578947367,1.6850850957273587,2.2729522677736598,3.6271681023967206,3.6877603415297426,1.6030575014245365
26.842105368421052,0.2631578947368421,1.6649825557734366,2.271501062262111,3.627063641193153,3.6877071168262328,1.6029785646746948
26.842105368421052,0.3157894736842105,1.6446947973524673,2.270055123320401,3.6269858703754103,3.687654287972409,1.6029241722440501
26.842105368421052,0.3684210526315789,1.624223473283688,2.268614419816295,3.626934429138681,3.687601851192957,1.6028939987208488
26.842105368421052,0.42105263157894735,1.6035711447059655,2.26717892111712,3.6269089579627427,3.687549802769547,1.60288772000283
26.842105368421052,0.47368421052631576,1.5827414155406712,2.2657485970785447,3.626909098701035,3.6874981390396027,1.6029050133662126
26.842105368421052,0.5263157894736842,1.5617390836402698,2.2643234180337104,3.6269344946673727,3.687446856395105,1.6029455575328386
26.842105368421052,0.5789473684210527,1.5405703102307449,2.2629033547826176,3.6269847907203,3.687395951281435,1.6030090327354427
26.842105368421052,0.631578947368421,1.5192428092664243,2.2614883785818267,3.627059633345037,3.687345420196236,1.6030951207810153
26.842105368421052,0.6842105263157894,1.4977660582678594,2.2600784611344356,3.6271586707330012,3.6872952596883213,1.6032035051122935
26.842105368421052,0.7368421052631579,1.4761515320839007,2.258673574580333,3.6272815528588924,3.687245466356601,1.6033338708672846
26.842105368421052,0.7894736842105263,1.4544129607789045,2.257273691486695,3.6274279315553084,3.687196036849043,1.603485904936913
26.842105368421052,0.8421052631578947,1.4325666124591796,2.2558787848387545,3.627597460584897,3.687146967861665,1.6036592960206775
26.842105368421052,0.894736842105263,1.410631601275453,2.254488828030809,3.6277897957100333,3.6870982561375434,1.6038537346804271
26.842105368421052,0.9473684210526315,1.388630220018851,2.25310379485746,3.628004594760007,3.6870498984658657,1.6040689133921437
26.842105368421052,1.0,1.366588295607143,2.2517236595050942,3.628241517695734,3.687001891680988,1.6043045265958227
1e-06,0.0,1.7636354941472385,3.0457571574976945,4.226576093212452,3.0457570171344486,2.156134056570685
1e-06,0.05263157894736842,1.609843528307747,3.04575721690335,4.199533635050707,3.045757016666853,2.130525976936106
1e-06,0.10526315789473684,1.4405864410563958,3.0457570051326424,4.172759705015554,3.045757016165734,2.1051846078352927
1e-06,0.15789473684210525,1.2579651756396888,3.0457572162310367,4.146253518976925,3.045757015637372,2.0801118954645856
1e-06,0.21052631578947367,1.0756541559989807,3.0457571541601145,4.120018065096894,3.0457570150789945,2.055313201504892
1e-06,0.2631578947368421,0.9339971263482605,3.0457572154782637,4.094059990320667,3.0457570144941783,2.0307971961379394
1e-06,0.3157894736842105,0.8952804222430585,3.045757215074275,4.068389528176359,3.0457570138836947,2.0065757819635985
1e-06,0.3684210526315789,0.9744326206284218,3.045757222389187,4.043020455475184,3.0457570132489176,1.9826640379269176
1e-06,0.42105263157894735,1.1159196835625214,3.0457572142211107,4.017970066839911,3.045757012591083,1.9590801734705763
1e-06,0.47368421052631576,1.2680071879602095,3.045757213775477,3.9932591567262916,3.0457570119110473,1.9358454837881605
28.421052684210526,0.5263157894736842,1.5720785505711177,2.2798785011305323,3.6272252790589894,3.698128543051462,1.6033298198041999
28.421052684210526,0.5789473684210527,1.5520342966833962,2.278500882087758,3.6273219572316924,3.698078077692981,1.6034349621916335
28.421052684210526,0.631578947368421,1.5318434326462993,2.277127838995587,3.6274403584016146,3.6980279587957052,1.6035601319503228
28.421052684210526,0.6842105263157894,1.5115132839912373,2.275759347445115,3.627580177955373,3.697978183315631,1.603705055127784
28.421052684210526,0.7368421052631579,1.4910526973323648,2.2743953833867954,3.6277411129405817,3.6979287482507113,1.6038694593252572
28.421052684210526,0.7894736842105263,1.4704722291196415,2.273035923123016,3.627922862120141,3.697879650640035,1.6040530737394374
28.421052684210526,0.8421052631578947,1.4497843523941634,2.271680943300934,3.6281251260246603,3.697830887563018,1.6042556292027637
28.421052684210526,0.894736842105263,1.4290036819770624,2.270330420905445,3.62834760700299,3.697782456138618,1.6044768582222164
28.421052684210526,0.9473684210526315,1.4081472180875705,2.268984333252342,3.628590009270883,3.6977343535245764,1.6047164950166706
28.421052684210526,1.0,1.3872346077862214,2.267642657981656,3.628852038957764,3.6976865769166625,1.6049742755527663
28.421052684210526,0.0,1.763635494147238,2.2939120115205642,3.6275213466564833,3.6986529534517896,1.603441190903621
28.421052684210526,0.05263157894736842,1.7452290656138638,2.292487205740695,3.627383718269984,3.6985988461934447,1.6033306831496865
28.421052684210526,0.10526315789473684,1.7266559271220323,2.2910672415355564,3.6272709370886567,3.6985451183424436,1.6032430175181005
28.421052684210526,0.15789473684210525,1.7079152893230445,2.2896520904508204,3.627182685285133,3.6984917663845547,1.6031779071357783
28.421052684210526,0.21052631578947367,1.6890067737635408,2.288241724477102,3.627118646048225,3.6984387868571083,1.6031350661861032
28.421052684210526,0.2631578947368421,1.669930476130124,2.2868361160403468,3.627078503655511,3.6983861763479022,1.6031142099650288
28.421052684210526,0.3157894736842105,1.6506870374780427,2.2854352379924205,3.627061943544154,3.698333931494161,1.6031150549357982
28.421052684210526,0.3684210526315789,1.6312777243305003,2.284039063602035,3.6270686523799824,3.6982820489815036,1.6031373187822773
28.421052684210526,0.42105263157894735,1.6117045186035226,2.2826475665458217,3.6270983181247725,3.698230525542951,1.6031807204608717
28.421052684210526,0.47368421052631576,1.591970218374987,2.2812607208997164,3.6271506301017005,3.698179357957957,1.6032449802510091
30.0,0.0,1.763635494147238,2.307669504085972,3.6273636438243573,3.7082742845437933,1.6034122943337252
30.0,0.05263157894736842,1.7460927249365137,2.3062913333819197,3.627289528798991,3.708221028929333,1.6033592164744048
30.0,0.10526315789473684,1.7283989088746212,2.304917531189151,3.627237473332852,3.7081681240462503,1.6033264311522653
30.0,0.15789473684210525,1.7105533616453799,2.3035480729501563,3.627207199618146,3.7081155668029475,1.6033136878897105
30.0,0.21052631578947367,1.692555735196868,2.3021829344725417,3.627198430890042,3.7080633541508656,1.6033207372484368
30.0,0.2631578947368421,1.6744060669108547,2.300822091921565,3.6272108914808197,3.708011483083613,1.6033473308711037
30.0,0.3157894736842105,1.656104834671363,2.2994655218128117,3.6272443068726328,3.7079599506361496,1.6033932215219184
30.0,0.3684210526315789,1.6376530184563092,2.2981132010051097,3.627298403748873,3.7079087538839617,1.603458163126125
30.0,0.42105263157894735,1.619052169122639,2.296765106693604,3.6273729100441203,3.707857889942279,1.603541910808379
30.0,0.47368421052631576,1.6003044850992325,2.295421216402976,3.627467554992665,3.7078073559652918,1.603644220930018
30.0,0.5263157894736842,1.5814128977404711,2.294081507980902,3.6275820691756038,3.7077571491454178,1.6037648511252003
30.0,0.5789473684210527,1.5623811661234779,2.2927459595915916,3.627716184566495,3.7077072667125472,1.603903560335932
30.0,0.631578947368421,1.5432139820893682,2.2914145497095544,3.6278696345755708,3.707657705933347,1.6040601088459545
30.0,0.6842105263157894,1.5239170863277587,2.2900872571134836,3.6280421540925065,3.7076084641105544,1.6042342583135292
30.0,0.7368421052631579,1.504497396277313,2.2887640608803004,3.62823347952774,3.7075595385822986,1.6044257718030632
30.0,0.7894736842105263,1.484963146554454,2.2874449403793307,3.6284433488523464,3.707510926721443,1.6046344138156416
30.0,0.8421052631578947,1.465324042516675,2.2861298752666577,3.628671501636478,3.7074626259349337,1.604859950318418
30.0,0.894736842105263,1.4455914274031785,2.2848188454795566,3.628917679086362,3.707414633663169,1.6051021487728998
30.0,0.9473684210526315,1.425778463257956,2.2835118312311207,3.6291816240798602,3.707366947379388,1.6053607781621038
30.0,1.0,1.4059003255109348,2.282208813004956,3.6294630812006186,3.7073195645890697,1.6056356090166342
