Lp,B,sigma,Obj_mass,Obj_concentration,Obj_retentate_concentration
3.913793103448276,11.379310586206897,0.0,2.773892579661066,2.03046853278102,3.976648881150163
3.913793103448276,11.379310586206897,0.1111111111111111,2.7769882651208273,2.0315470660081454,3.978655702491931
3.913793103448276,11.379310586206897,0.2222222222222222,2.78005682327929,2.0326235158231403,3.9806562071101093
3.913793103448276,11.379310586206897,0.3333333333333333,2.7830984433375905,2.0336978679095474,3.9826503004692455
3.913793103448276,11.379310586206897,0.4444444444444444,2.786113322192282,2.0347701085257928,3.9846378937562292
3.913793103448276,11.379310586206897,0.5555555555555556,2.78910166363953,2.035840224489804,3.986618903647436
3.913793103448276,11.379310586206897,0.6666666666666666,2.792063677636045,2.036908203164025,3.988593252084931
3.913793103448276,11.379310586206897,0.7777777777777777,2.794999579612923,2.0379740324408973,3.9905608660614598
3.913793103448276,11.379310586206897,0.8888888888888888,2.7979095898388087,2.039037700728716,3.992521677413796
3.913793103448276,11.379310586206897,1.0,2.800793932829058,2.040099196937889,3.994475622624174
3.913793103448276,11.896551931034482,0.0,2.773892579661066,2.01547854628176,3.9786210829539588
3.913793103448276,11.896551931034482,0.1111111111111111,2.776877460571523,2.016544808139453,3.9805544459973685
3.913793103448276,11.896551931034482,0.2222222222222222,2.779837031186092,2.017609188300793,3.982481777916646
3.913793103448276,11.896551931034482,0.3333333333333333,2.782771463994171,2.018671670196012,3.984402999074583
3.913793103448276,11.896551931034482,0.4444444444444444,2.7856809380936047,2.019732237852474,3.9863180346414007
3.913793103448276,11.896551931034482,0.5555555555555556,2.788565638524228,2.0207908758792623,3.9882268144040554
3.913793103448276,11.896551931034482,0.6666666666666666,2.7914257556475053,2.0218475694521687,3.990129272582772
3.913793103448276,11.896551931034482,0.7777777777777777,2.7942614845692453,2.0229023042991185,3.9920253476545806
3.913793103448276,11.896551931034482,0.8888888888888888,2.797073024602566,2.023955066685959,3.99391498218354
3.913793103448276,11.896551931034482,1.0,2.799860578768478,2.0250058434026514,3.9957981226574253
3.913793103448276,12.413793275862067,0.0,2.773892579661066,2.0013740502356767,3.9804628048642132
